latitude,,longitude
40.44069578,,-79.94208187
40.44069571,,-79.94208176
40.44069563,,-79.94208154
40.44069555,,-79.94208143
40.44069546,,-79.94208121
40.44069538,,-79.94208113
40.44069529,,-79.94208093
40.44069523,,-79.94208082
40.44069516,,-79.9420806
40.4406951,,-79.94208049
40.44069499,,-79.94208029
40.44069487,,-79.94208019
40.44069475,,-79.94207999
40.44069462,,-79.94207992
40.44069447,,-79.94207974
40.44069433,,-79.94207966
40.44069419,,-79.9420795
40.44069409,,-79.94207949
40.44069402,,-79.94207943
40.44069399,,-79.94207942
40.44069393,,-79.9420793
40.44069391,,-79.94207926
40.44069388,,-79.94207913
40.44069382,,-79.94207904
40.44069378,,-79.94207892
40.44069375,,-79.94207881
40.44069372,,-79.94207875
40.44069366,,-79.94207869
40.44069367,,-79.94207859
40.44069364,,-79.94207849
40.44069363,,-79.94207832
40.4406936,,-79.94207821
40.44069358,,-79.94207803
40.44069353,,-79.94207792
40.4406935,,-79.94207774
40.44069345,,-79.94207764
40.44069338,,-79.94207746
40.4406933,,-79.94207736
40.44069321,,-79.94207726
40.44069312,,-79.94207721
40.440693,,-79.94207715
40.44069288,,-79.94207713
40.44069287,,-79.94207702
40.44069284,,-79.94207689
40.44069279,,-79.94207683
40.44069279,,-79.94207682
40.44069286,,-79.94207683
40.44069283,,-79.94207674
40.44069276,,-79.94207671
40.44069273,,-79.94207656
40.44069268,,-79.94207647
40.44069263,,-79.94207629
40.44069257,,-79.94207619
40.44069253,,-79.94207599
40.44069249,,-79.94207587
40.44069244,,-79.94207567
40.44069241,,-79.94207553
40.44069239,,-79.94207531
40.44069241,,-79.94207516
40.44069242,,-79.94207493
40.44069245,,-79.94207478
40.44069251,,-79.94207453
40.44069258,,-79.94207436
40.44069266,,-79.94207409
40.44069276,,-79.94207392
40.44069283,,-79.94207378
40.44069286,,-79.94207356
40.44069286,,-79.9420734
40.44069284,,-79.9420732
40.44069277,,-79.94207302
40.44069265,,-79.94207283
40.44069251,,-79.94207269
40.44069234,,-79.94207256
40.44069217,,-79.94207241
40.440692,,-79.94207231
40.44069184,,-79.94207221
40.4406917,,-79.94207214
40.44069154,,-79.94207201
40.44069141,,-79.94207189
40.44069129,,-79.94207175
40.44069119,,-79.94207165
40.4406911,,-79.94207154
40.44069101,,-79.94207145
40.4406909,,-79.94207131
40.44069078,,-79.94207119
40.44069065,,-79.94207112
40.4406905,,-79.942071
40.44069034,,-79.94207099
40.44069016,,-79.94207092
40.44068998,,-79.94207089
40.44068982,,-79.94207088
40.44068968,,-79.94207091
40.44068954,,-79.94207088
40.44068942,,-79.94207093
40.44068932,,-79.94207098
40.44068921,,-79.94207095
40.44068905,,-79.94207101
40.44068884,,-79.942071
40.44068858,,-79.94207109
40.44068823,,-79.94207114
40.44068776,,-79.94207124
40.44068722,,-79.9420713
40.44068667,,-79.94207147
40.44068602,,-79.94207159
40.44068536,,-79.94207173
40.44068465,,-79.94207187
40.44068387,,-79.94207204
40.44068308,,-79.94207238
40.44068217,,-79.94207274
40.44068116,,-79.94207315
40.44068007,,-79.94207355
40.44067899,,-79.94207394
40.44067788,,-79.94207438
40.44067673,,-79.94207477
40.44067558,,-79.94207517
40.44067445,,-79.94207561
40.44067335,,-79.94207607
40.44067223,,-79.94207652
40.44067116,,-79.94207699
40.44067008,,-79.94207746
40.44066901,,-79.94207787
40.44066801,,-79.94207836
40.44066698,,-79.94207873
40.44066595,,-79.94207916
40.44066493,,-79.94207959
40.44066388,,-79.94207998
40.44066279,,-79.94208038
40.44066169,,-79.94208084
40.4406606,,-79.94208126
40.44065949,,-79.9420817
40.44065837,,-79.94208218
40.44065728,,-79.94208268
40.44065617,,-79.94208315
40.44065506,,-79.94208363
40.44065397,,-79.94208408
40.44065287,,-79.94208456
40.44065173,,-79.94208502
40.44065056,,-79.94208552
40.44064939,,-79.94208598
40.4406482,,-79.94208649
40.44064703,,-79.94208697
40.44064583,,-79.94208744
40.4406446,,-79.94208784
40.44064338,,-79.94208825
40.44064215,,-79.94208865
40.44064095,,-79.94208913
40.44063979,,-79.94208956
40.44063867,,-79.94208996
40.44063757,,-79.94209032
40.44063649,,-79.94209076
40.44063544,,-79.94209113
40.44063436,,-79.94209144
40.44063336,,-79.94209179
40.4406323,,-79.9420921
40.44063131,,-79.94209241
40.44063028,,-79.94209268
40.44062924,,-79.94209308
40.44062813,,-79.94209345
40.44062698,,-79.94209387
40.44062578,,-79.94209424
40.44062456,,-79.94209465
40.44062341,,-79.94209507
40.44062234,,-79.94209559
40.44062127,,-79.94209612
40.44062018,,-79.94209654
40.44061916,,-79.94209692
40.44061816,,-79.94209726
40.44061714,,-79.9420976
40.44061614,,-79.94209797
40.44061516,,-79.94209834
40.44061414,,-79.94209869
40.44061311,,-79.942099
40.44061208,,-79.94209935
40.44061101,,-79.9420997
40.44060993,,-79.94210011
40.44060884,,-79.94210052
40.44060771,,-79.94210095
40.44060658,,-79.94210135
40.44060545,,-79.94210181
40.44060429,,-79.9421022
40.44060312,,-79.94210264
40.44060195,,-79.94210303
40.44060079,,-79.94210344
40.4405997,,-79.94210381
40.44059861,,-79.94210413
40.4405976,,-79.9421045
40.44059659,,-79.94210483
40.44059561,,-79.94210513
40.44059459,,-79.94210543
40.44059355,,-79.94210578
40.44059246,,-79.94210608
40.44059134,,-79.94210639
40.4405902,,-79.94210681
40.440589,,-79.94210724
40.44058782,,-79.94210772
40.44058658,,-79.94210809
40.44058539,,-79.94210851
40.44058419,,-79.94210895
40.44058297,,-79.94210933
40.4405818,,-79.94210976
40.44058064,,-79.94211013
40.44057951,,-79.94211053
40.44057842,,-79.94211089
40.44057738,,-79.94211127
40.44057639,,-79.94211163
40.44057544,,-79.94211203
40.44057452,,-79.9421124
40.44057362,,-79.94211272
40.44057272,,-79.94211305
40.44057182,,-79.94211335
40.44057092,,-79.94211369
40.44057002,,-79.94211403
40.44056914,,-79.94211437
40.44056827,,-79.94211474
40.44056742,,-79.94211501
40.44056659,,-79.9421153
40.44056579,,-79.94211562
40.44056497,,-79.942116
40.44056415,,-79.9421163
40.44056333,,-79.94211662
40.44056247,,-79.94211696
40.4405616,,-79.94211728
40.44056067,,-79.94211758
40.44055978,,-79.94211788
40.44055886,,-79.94211811
40.44055803,,-79.94211839
40.44055722,,-79.94211868
40.44055641,,-79.942119
40.44055562,,-79.9421193
40.44055485,,-79.94211961
40.44055398,,-79.94211988
40.44055307,,-79.94212021
40.44055218,,-79.94212054
40.44055124,,-79.94212088
40.44055027,,-79.94212127
40.44054931,,-79.94212162
40.44054835,,-79.942122
40.44054727,,-79.94212235
40.44054614,,-79.94212267
40.44054507,,-79.94212308
40.440544,,-79.9421234
40.44054301,,-79.94212379
40.44054211,,-79.94212413
40.44054133,,-79.94212444
40.44054069,,-79.9421248
40.44054012,,-79.94212508
40.44053958,,-79.94212519
40.44053912,,-79.94212536
40.4405387,,-79.94212548
40.4405383,,-79.94212565
40.44053793,,-79.94212576
40.44053761,,-79.94212585
40.44053732,,-79.94212591
40.44053703,,-79.94212595
40.44053677,,-79.94212599
40.44053651,,-79.94212605
40.44053626,,-79.94212607
40.440536,,-79.94212607
40.44053575,,-79.94212604
40.4405355,,-79.94212596
40.44053527,,-79.94212595
40.44053505,,-79.94212593
40.44053487,,-79.94212588
40.44053472,,-79.94212587
40.44053456,,-79.94212585
40.4405344,,-79.94212586
40.44053426,,-79.94212583
40.44053411,,-79.94212583
40.44053398,,-79.94212575
40.44053388,,-79.94212573
40.44053382,,-79.94212565
40.44053377,,-79.9421256
40.44053374,,-79.9421255
40.44053372,,-79.94212547
40.44053371,,-79.94212542
40.44053368,,-79.94212534
40.44053365,,-79.94212529
40.44053362,,-79.94212521
40.44053359,,-79.94212516
40.44053356,,-79.94212506
40.44053354,,-79.942125
40.44053352,,-79.94212489
40.44053352,,-79.94212483
40.44053352,,-79.94212473
40.44053351,,-79.94212463
40.44053352,,-79.94212454
40.44053352,,-79.94212449
40.44053351,,-79.94212437
40.44053353,,-79.94212431
40.44053354,,-79.94212419
40.44053355,,-79.94212413
40.44053357,,-79.94212401
40.44053357,,-79.94212396
40.44053356,,-79.94212384
40.44053355,,-79.94212379
40.44053352,,-79.94212368
40.44053347,,-79.94212365
40.44053342,,-79.94212358
40.44053336,,-79.94212355
40.4405333,,-79.94212344
40.44053327,,-79.9421234
40.44053323,,-79.94212328
40.4405332,,-79.94212323
40.44053317,,-79.94212314
40.44053313,,-79.9421231
40.4405331,,-79.94212304
40.44053307,,-79.94212293
40.44053305,,-79.94212286
40.44053305,,-79.94212282
40.44053306,,-79.94212282
40.44053305,,-79.94212276
40.44053305,,-79.94212275
40.44053305,,-79.9421227
40.44053306,,-79.94212269
40.44053306,,-79.94212264
40.44053307,,-79.94212264
40.44053306,,-79.94212259
40.44053307,,-79.94212258
40.44053307,,-79.94212257
40.44053306,,-79.94212256
40.44053305,,-79.94212251
40.44053305,,-79.94212251
40.44053304,,-79.94212248
40.44053299,,-79.94212244
40.44053293,,-79.94212239
40.44053288,,-79.94212236
40.44053282,,-79.94212226
40.44053276,,-79.94212222
40.44053271,,-79.94212214
40.44053267,,-79.94212211
40.44053259,,-79.94212195
40.44053252,,-79.94212184
40.44053245,,-79.94212169
40.44053238,,-79.94212159
40.4405323,,-79.94212143
40.44053222,,-79.94212133
40.44053216,,-79.94212117
40.44053211,,-79.94212106
40.44053207,,-79.9421209
40.44053205,,-79.94212081
40.44053202,,-79.94212065
40.44053201,,-79.94212056
40.44053196,,-79.94212041
40.4405319,,-79.94212031
40.44053184,,-79.94212017
40.44053179,,-79.94212009
40.44053173,,-79.94211993
40.44053169,,-79.94211981
40.44053166,,-79.94211967
40.44053163,,-79.94211959
40.4405316,,-79.94211946
40.44053158,,-79.94211936
40.44053154,,-79.94211923
40.4405315,,-79.94211914
40.44053146,,-79.94211901
40.4405314,,-79.94211892
40.44053133,,-79.94211879
40.44053128,,-79.94211869
40.44053122,,-79.94211857
40.44053118,,-79.94211847
40.44053115,,-79.94211836
40.44053112,,-79.94211826
40.4405311,,-79.94211812
40.44053108,,-79.942118
40.44053104,,-79.94211787
40.44053099,,-79.94211776
40.44053093,,-79.94211764
40.44053087,,-79.94211755
40.4405308,,-79.94211743
40.44053074,,-79.94211733
40.44053067,,-79.94211721
40.44053061,,-79.94211712
40.44053056,,-79.94211699
40.44053051,,-79.94211688
40.44053046,,-79.94211674
40.44053042,,-79.94211664
40.44053039,,-79.94211651
40.44053034,,-79.94211641
40.44053029,,-79.94211629
40.44053024,,-79.94211621
40.44053018,,-79.94211608
40.44053013,,-79.94211599
40.44053006,,-79.94211586
40.44053001,,-79.94211575
40.44052995,,-79.94211563
40.4405299,,-79.94211553
40.44052983,,-79.94211541
40.44052978,,-79.94211531
40.44052973,,-79.94211516
40.44052968,,-79.94211506
40.44052962,,-79.94211493
40.44052958,,-79.94211485
40.44052954,,-79.94211476
40.4405295,,-79.94211468
40.44052945,,-79.94211458
40.4405294,,-79.94211452
40.44052936,,-79.94211442
40.4405293,,-79.94211435
40.44052921,,-79.94211427
40.44052913,,-79.94211421
40.44052905,,-79.94211411
40.44052897,,-79.94211403
40.44052891,,-79.94211393
40.44052886,,-79.94211384
40.4405288,,-79.94211373
40.44052879,,-79.94211367
40.44052876,,-79.94211353
40.44052872,,-79.94211342
40.44052869,,-79.9421133
40.44052866,,-79.9421132
40.4405286,,-79.94211308
40.44052856,,-79.94211299
40.4405285,,-79.94211287
40.44052844,,-79.94211278
40.44052839,,-79.94211265
40.44052833,,-79.94211257
40.44052828,,-79.94211244
40.44052823,,-79.94211236
40.44052818,,-79.94211223
40.44052813,,-79.94211215
40.44052807,,-79.94211202
40.44052802,,-79.94211194
40.44052797,,-79.94211181
40.44052792,,-79.94211173
40.44052786,,-79.9421116
40.4405278,,-79.94211152
40.44052775,,-79.94211136
40.44052769,,-79.94211126
40.44052763,,-79.94211111
40.44052757,,-79.94211101
40.44052752,,-79.94211088
40.44052748,,-79.94211076
40.44052743,,-79.94211062
40.44052737,,-79.94211051
40.44052732,,-79.94211036
40.44052727,,-79.94211026
40.44052721,,-79.94211012
40.44052715,,-79.94211002
40.44052711,,-79.94210988
40.44052706,,-79.94210979
40.44052702,,-79.94210965
40.44052697,,-79.94210954
40.44052694,,-79.9421094
40.4405269,,-79.9421093
40.44052685,,-79.94210919
40.44052679,,-79.94210906
40.44052674,,-79.94210895
40.4405267,,-79.94210884
40.44052665,,-79.94210874
40.4405266,,-79.94210862
40.44052656,,-79.94210851
40.4405265,,-79.9421084
40.44052645,,-79.94210827
40.44052638,,-79.94210813
40.44052632,,-79.942108
40.44052632,,-79.94210791
40.44052636,,-79.94210784
40.44052639,,-79.94210778
40.44052643,,-79.94210776
40.44052638,,-79.94210769
40.44052634,,-79.9421076
40.44052628,,-79.94210749
40.44052622,,-79.94210738
40.44052617,,-79.94210725
40.44052613,,-79.9421071
40.4405261,,-79.94210701
40.44052606,,-79.9421069
40.44052603,,-79.94210683
40.44052598,,-79.94210671
40.44052595,,-79.94210664
40.44052591,,-79.94210652
40.44052588,,-79.94210646
40.44052583,,-79.94210633
40.44052581,,-79.94210624
40.44052577,,-79.94210612
40.44052574,,-79.94210604
40.44052571,,-79.94210592
40.44052568,,-79.94210585
40.44052566,,-79.94210572
40.44052563,,-79.94210565
40.44052559,,-79.94210553
40.44052556,,-79.94210545
40.44052552,,-79.94210534
40.44052547,,-79.94210525
40.44052543,,-79.94210514
40.44052538,,-79.94210503
40.44052537,,-79.94210494
40.44052533,,-79.94210485
40.44052529,,-79.94210473
40.44052526,,-79.94210463
40.44052522,,-79.94210452
40.44052517,,-79.94210442
40.44052512,,-79.94210431
40.44052508,,-79.94210421
40.44052506,,-79.94210412
40.44052501,,-79.94210401
40.44052496,,-79.94210387
40.44052493,,-79.94210377
40.44052489,,-79.94210363
40.44052485,,-79.94210352
40.44052482,,-79.9421034
40.44052479,,-79.94210331
40.44052477,,-79.94210324
40.4405247,,-79.94210315
40.44052467,,-79.94210305
40.44052461,,-79.94210295
40.44052458,,-79.94210287
40.44052453,,-79.94210276
40.4405245,,-79.94210267
40.44052447,,-79.94210258
40.44052443,,-79.94210249
40.44052437,,-79.94210239
40.44052434,,-79.94210232
40.44052435,,-79.94210225
40.44052432,,-79.9421022
40.44052432,,-79.94210211
40.44052426,,-79.94210203
40.44052419,,-79.94210195
40.44052413,,-79.94210188
40.440524,,-79.94210174
40.44052388,,-79.94210163
40.44052379,,-79.94210153
40.44052378,,-79.9421015
40.44052377,,-79.94210145
40.44052377,,-79.94210141
40.44052379,,-79.94210136
40.44052382,,-79.94210133
40.44052383,,-79.94210127
40.44052383,,-79.94210124
40.44052382,,-79.94210121
40.44052382,,-79.94210118
40.4405238,,-79.94210113
40.44052378,,-79.94210109
40.44052375,,-79.94210101
40.44052373,,-79.94210096
40.4405237,,-79.94210091
40.44052369,,-79.94210087
40.44052367,,-79.94210081
40.44052365,,-79.94210077
40.44052363,,-79.94210073
40.44052362,,-79.9421007
40.44052359,,-79.94210064
40.44052359,,-79.9421006
40.44052358,,-79.94210052
40.44052358,,-79.94210047
40.44052357,,-79.94210042
40.44052355,,-79.94210037
40.44052352,,-79.94210033
40.44052351,,-79.94210029
40.44052347,,-79.94210024
40.44052347,,-79.94210022
40.44052345,,-79.94210017
40.44052344,,-79.94210013
40.44052342,,-79.94210009
40.44052341,,-79.94210004
40.44052341,,-79.94209999
40.44052339,,-79.94209995
40.44052338,,-79.94209989
40.44052336,,-79.94209984
40.44052334,,-79.9420998
40.44052332,,-79.94209976
40.44052329,,-79.94209971
40.44052328,,-79.94209967
40.44052327,,-79.94209962
40.44052325,,-79.94209959
40.44052323,,-79.94209955
40.44052321,,-79.94209951
40.44052319,,-79.94209947
40.44052317,,-79.94209943
40.44052314,,-79.94209939
40.44052313,,-79.94209936
40.44052311,,-79.94209935
40.44052309,,-79.94209931
40.44052307,,-79.94209928
40.44052307,,-79.94209924
40.44052305,,-79.94209919
40.44052304,,-79.94209917
40.44052303,,-79.94209913
40.44052302,,-79.94209911
40.440523,,-79.94209907
40.440523,,-79.94209905
40.440523,,-79.94209901
40.440523,,-79.94209898
40.44052299,,-79.94209894
40.44052297,,-79.94209892
40.44052296,,-79.94209889
40.44052294,,-79.94209887
40.44052293,,-79.94209884
40.44052291,,-79.94209879
40.44052289,,-79.94209873
40.44052288,,-79.94209867
40.44052286,,-79.9420986
40.44052285,,-79.94209856
40.44052281,,-79.9420985
40.44052279,,-79.94209847
40.44052276,,-79.94209842
40.44052274,,-79.94209839
40.44052271,,-79.94209832
40.44052269,,-79.94209825
40.44052264,,-79.94209813
40.4405226,,-79.94209806
40.44052254,,-79.94209794
40.4405225,,-79.94209786
40.44052244,,-79.94209775
40.44052241,,-79.94209768
40.44052235,,-79.94209758
40.44052232,,-79.94209751
40.44052226,,-79.94209741
40.44052223,,-79.94209734
40.44052218,,-79.94209725
40.44052213,,-79.94209717
40.44052208,,-79.94209706
40.44052204,,-79.94209698
40.44052199,,-79.94209691
40.44052194,,-79.94209682
40.44052189,,-79.94209673
40.44052185,,-79.94209665
40.4405218,,-79.94209656
40.44052176,,-79.94209647
40.44052172,,-79.94209638
40.44052167,,-79.9420963
